"","site","studySub","studyName","subSiteID","sppCode","Scale","dateR","rich","div","abund","temp_n","initialDateR","finalDateR","initialRich","initialDiv","initalAbund","duration","PubGrayRaw","Peer","Sys","Taxon","Trophic","alphaSQM","AbundType","AbundUnitsOrig","AbundYes","Event","Event1","Event2","Driver","Prediction","Lat","Long","nSiteReps","Climate","Protection","event1R","event2R","abundFinal","slKM","gammaSQM","richLN","initialRichLN","year0","initialYr","year0Z","initialYrZ","durationZ","abundCS"
"4729","Tinder_mpa","Barrett","Barrett","Barrett_Tinder_mpa_S","S","gamma","1999-04-01",15.084,NA,NA,13,"1992-04-01","2001-04-01",14.511,NA,NA,9.00547945205479,"Pub","Published","hardBottom","fish","3",NA,"Abundance",NA,0,"yes","MPA",NA,"Fishing closure","positive",-43.057,147.34,2,"temperate","1_protected","1995-06-02",NA,NA,1,2000,2.72,2.682,37.25,30.25,9.25,2.25,-18.9945205479452,NA
"4730","Tinder_mpa","Barrett","Barrett","Barrett_Tinder_mpa_S","S","gamma","1999-09-01",14.033,NA,NA,13,"1992-04-01","2001-04-01",14.511,NA,NA,9.00547945205479,"Pub","Published","hardBottom","fish","3",NA,"Abundance",NA,0,"yes","MPA",NA,"Fishing closure","positive",-43.057,147.34,2,"temperate","1_protected","1995-06-02",NA,NA,1,2000,2.649,2.682,37.66,30.25,9.66,2.25,-18.9945205479452,NA
"4731","Tinder_mpa","Barrett","Barrett","Barrett_Tinder_mpa_S","S","gamma","2000-04-01",16.611,NA,NA,13,"1992-04-01","2001-04-01",14.511,NA,NA,9.00547945205479,"Pub","Published","hardBottom","fish","3",NA,"Abundance",NA,0,"yes","MPA",NA,"Fishing closure","positive",-43.057,147.34,2,"temperate","1_protected","1995-06-02",NA,NA,1,2000,2.816,2.682,38.25,30.25,10.25,2.25,-18.9945205479452,NA
"4732","Tinder_mpa","Barrett","Barrett","Barrett_Tinder_mpa_S","S","gamma","2001-04-01",14.558,NA,NA,13,"1992-04-01","2001-04-01",14.511,NA,NA,9.00547945205479,"Pub","Published","hardBottom","fish","3",NA,"Abundance",NA,0,"yes","MPA",NA,"Fishing closure","positive",-43.057,147.34,2,"temperate","1_protected","1995-06-02",NA,NA,1,2000,2.685,2.682,39.25,30.25,11.25,2.25,-18.9945205479452,NA
"4593","SMBAR10","Bedford","Bedford","Bedford_SMBAR10_S","S","gamma","1989-11-01",8,NA,NA,5,"1989-11-01","1995-11-01",8,NA,NA,6.0027397260274,"Gray","Unpublished","hardBottom","fish","3",NA,"Abundance",NA,0,"yes","Artificial reef",NA,"Artificial reef restoration","positive",34.01,-118.534,1,"subtropical","4_urban","1991-01-02",NA,NA,1,4532,2.092,2.092,27.83,27.83,-0.170000000000002,-0.170000000000002,-21.9972602739726,NA
"4594","SMBAR10","Bedford","Bedford","Bedford_SMBAR10_S","S","gamma","1990-11-01",10,NA,NA,5,"1989-11-01","1995-11-01",8,NA,NA,6.0027397260274,"Gray","Unpublished","hardBottom","fish","3",NA,"Abundance",NA,0,"yes","Artificial reef",NA,"Artificial reef restoration","positive",34.01,-118.534,1,"subtropical","4_urban","1991-01-02",NA,NA,1,4532,2.313,2.092,28.83,27.83,0.829999999999998,-0.170000000000002,-21.9972602739726,NA
"4595","SMBAR10","Bedford","Bedford","Bedford_SMBAR10_S","S","gamma","1992-11-01",15,NA,NA,5,"1989-11-01","1995-11-01",8,NA,NA,6.0027397260274,"Gray","Unpublished","hardBottom","fish","3",NA,"Abundance",NA,0,"yes","Artificial reef",NA,"Artificial reef restoration","positive",34.01,-118.534,1,"subtropical","4_urban","1991-01-02",NA,NA,1,4532,2.715,2.092,30.83,27.83,2.83,-0.170000000000002,-21.9972602739726,NA
"4596","SMBAR10","Bedford","Bedford","Bedford_SMBAR10_S","S","gamma","1993-11-01",13,NA,NA,5,"1989-11-01","1995-11-01",8,NA,NA,6.0027397260274,"Gray","Unpublished","hardBottom","fish","3",NA,"Abundance",NA,0,"yes","Artificial reef",NA,"Artificial reef restoration","positive",34.01,-118.534,1,"subtropical","4_urban","1991-01-02",NA,NA,1,4532,2.573,2.092,31.83,27.83,3.83,-0.170000000000002,-21.9972602739726,NA
"4597","SMBAR10","Bedford","Bedford","Bedford_SMBAR10_S","S","gamma","1995-11-01",18,NA,NA,5,"1989-11-01","1995-11-01",8,NA,NA,6.0027397260274,"Gray","Unpublished","hardBottom","fish","3",NA,"Abundance",NA,0,"yes","Artificial reef",NA,"Artificial reef restoration","positive",34.01,-118.534,1,"subtropical","4_urban","1991-01-02",NA,NA,1,4532,2.896,2.092,33.83,27.83,5.83,-0.170000000000002,-21.9972602739726,NA
"4598","SMBAR18","Bedford","Bedford","Bedford_SMBAR18_S","S","gamma","1989-11-01",5,NA,NA,5,"1989-11-01","1995-11-01",5,NA,NA,6.0027397260274,"Gray","Unpublished","hardBottom","fish","3",NA,"Abundance",NA,0,"yes","Artificial reef",NA,"Artificial reef restoration","positive",34.005,-118.537,1,"subtropical","4_urban","1991-01-02",NA,NA,1,4532,1.629,1.629,27.83,27.83,-0.170000000000002,-0.170000000000002,-21.9972602739726,NA
"4599","SMBAR18","Bedford","Bedford","Bedford_SMBAR18_S","S","gamma","1990-11-01",10,NA,NA,5,"1989-11-01","1995-11-01",5,NA,NA,6.0027397260274,"Gray","Unpublished","hardBottom","fish","3",NA,"Abundance",NA,0,"yes","Artificial reef",NA,"Artificial reef restoration","positive",34.005,-118.537,1,"subtropical","4_urban","1991-01-02",NA,NA,1,4532,2.313,1.629,28.83,27.83,0.829999999999998,-0.170000000000002,-21.9972602739726,NA
"4600","SMBAR18","Bedford","Bedford","Bedford_SMBAR18_S","S","gamma","1992-11-01",NA,NA,NA,5,"1989-11-01","1995-11-01",5,NA,NA,6.0027397260274,"Gray","Unpublished","hardBottom","fish","3",NA,"Abundance",NA,0,"yes","Artificial reef",NA,"Artificial reef restoration","positive",34.005,-118.537,1,"subtropical","4_urban","1991-01-02",NA,NA,1,4532,NA,1.629,30.83,27.83,2.83,-0.170000000000002,-21.9972602739726,NA
"4601","SMBAR18","Bedford","Bedford","Bedford_SMBAR18_S","S","gamma","1993-11-01",9,NA,NA,5,"1989-11-01","1995-11-01",5,NA,NA,6.0027397260274,"Gray","Unpublished","hardBottom","fish","3",NA,"Abundance",NA,0,"yes","Artificial reef",NA,"Artificial reef restoration","positive",34.005,-118.537,1,"subtropical","4_urban","1991-01-02",NA,NA,1,4532,2.208,1.629,31.83,27.83,3.83,-0.170000000000002,-21.9972602739726,NA
"4602","SMBAR18","Bedford","Bedford","Bedford_SMBAR18_S","S","gamma","1995-11-01",12,NA,NA,5,"1989-11-01","1995-11-01",5,NA,NA,6.0027397260274,"Gray","Unpublished","hardBottom","fish","3",NA,"Abundance",NA,0,"yes","Artificial reef",NA,"Artificial reef restoration","positive",34.005,-118.537,1,"subtropical","4_urban","1991-01-02",NA,NA,1,4532,2.493,1.629,33.83,27.83,5.83,-0.170000000000002,-21.9972602739726,NA
"4603","SMBAR3","Bedford","Bedford","Bedford_SMBAR3_S","S","gamma","1989-11-01",14,NA,NA,5,"1989-11-01","1995-11-01",14,NA,NA,6.0027397260274,"Gray","Unpublished","hardBottom","fish","3",NA,"Abundance",NA,0,"yes","Artificial reef",NA,"Artificial reef restoration","positive",34.0172,-118.536,1,"subtropical","4_urban","1991-01-02",NA,NA,1,4532,2.646,2.646,27.83,27.83,-0.170000000000002,-0.170000000000002,-21.9972602739726,NA
"4604","SMBAR3","Bedford","Bedford","Bedford_SMBAR3_S","S","gamma","1990-11-01",13,NA,NA,5,"1989-11-01","1995-11-01",14,NA,NA,6.0027397260274,"Gray","Unpublished","hardBottom","fish","3",NA,"Abundance",NA,0,"yes","Artificial reef",NA,"Artificial reef restoration","positive",34.0172,-118.536,1,"subtropical","4_urban","1991-01-02",NA,NA,1,4532,2.573,2.646,28.83,27.83,0.829999999999998,-0.170000000000002,-21.9972602739726,NA
"4605","SMBAR3","Bedford","Bedford","Bedford_SMBAR3_S","S","gamma","1992-11-01",NA,NA,NA,5,"1989-11-01","1995-11-01",14,NA,NA,6.0027397260274,"Gray","Unpublished","hardBottom","fish","3",NA,"Abundance",NA,0,"yes","Artificial reef",NA,"Artificial reef restoration","positive",34.0172,-118.536,1,"subtropical","4_urban","1991-01-02",NA,NA,1,4532,NA,2.646,30.83,27.83,2.83,-0.170000000000002,-21.9972602739726,NA
"4606","SMBAR3","Bedford","Bedford","Bedford_SMBAR3_S","S","gamma","1993-11-01",11,NA,NA,5,"1989-11-01","1995-11-01",14,NA,NA,6.0027397260274,"Gray","Unpublished","hardBottom","fish","3",NA,"Abundance",NA,0,"yes","Artificial reef",NA,"Artificial reef restoration","positive",34.0172,-118.536,1,"subtropical","4_urban","1991-01-02",NA,NA,1,4532,2.407,2.646,31.83,27.83,3.83,-0.170000000000002,-21.9972602739726,NA
"4607","SMBAR3","Bedford","Bedford","Bedford_SMBAR3_S","S","gamma","1995-11-01",16,NA,NA,5,"1989-11-01","1995-11-01",14,NA,NA,6.0027397260274,"Gray","Unpublished","hardBottom","fish","3",NA,"Abundance",NA,0,"yes","Artificial reef",NA,"Artificial reef restoration","positive",34.0172,-118.536,1,"subtropical","4_urban","1991-01-02",NA,NA,1,4532,2.779,2.646,33.83,27.83,5.83,-0.170000000000002,-21.9972602739726,NA
"1518","FourSites","BeetsFried03","BeetsFried03","BeetsFried03_FourSites_S","S","gamma","1989-01-01",22.976275,NA,126,10,"1989-01-01","2000-01-01",22.976275,NA,126,11.0054794520548,"Gray","Unpublished","coralReef","fish","3",NA,"Abundance","individualsPerSample",1,"yes","HurricaneHugo","HurricaneMarilyn","Hurricanes","neutral",18.322,-64.688,4,"tropical","1_protected","1993-09-02","1999-09-02",0.713014092,0.1,176.71,3.139,3.139,27,27,-1,-1,-16.9945205479452,-1.553
"1519","FourSites","BeetsFried03","BeetsFried03","BeetsFried03_FourSites_S","S","gamma","1991-01-01",28.515675,NA,184.75,10,"1989-01-01","2000-01-01",22.976275,NA,126,11.0054794520548,"Gray","Unpublished","coralReef","fish","3",NA,"Abundance","individualsPerSample",1,"yes","HurricaneHugo","HurricaneMarilyn","Hurricanes","neutral",18.322,-64.688,4,"tropical","1_protected","1993-09-02","1999-09-02",1.0454710595,0.1,176.71,3.354,3.139,29,27,1,-1,-16.9945205479452,0.063
"1520","FourSites","BeetsFried03","BeetsFried03","BeetsFried03_FourSites_S","S","gamma","1992-01-01",25.788075,NA,171.5,10,"1989-01-01","2000-01-01",22.976275,NA,126,11.0054794520548,"Gray","Unpublished","coralReef","fish","3",NA,"Abundance","individualsPerSample",1,"yes","HurricaneHugo","HurricaneMarilyn","Hurricanes","neutral",18.322,-64.688,4,"tropical","1_protected","1993-09-02","1999-09-02",0.970491403,0.1,176.71,3.254,3.139,30,27,2,-1,-16.9945205479452,-0.301
"1521","FourSites","BeetsFried03","BeetsFried03","BeetsFried03_FourSites_S","S","gamma","1993-01-01",28.52715,NA,236,10,"1989-01-01","2000-01-01",22.976275,NA,126,11.0054794520548,"Gray","Unpublished","coralReef","fish","3",NA,"Abundance","individualsPerSample",1,"yes","HurricaneHugo","HurricaneMarilyn","Hurricanes","neutral",18.322,-64.688,4,"tropical","1_protected","1993-09-02","1999-09-02",1.335486712,0.1,176.71,3.354,3.139,31,27,3,-1,-16.9945205479452,1.473
"1522","FourSites","BeetsFried03","BeetsFried03","BeetsFried03_FourSites_S","S","gamma","1994-01-01",28.672575,NA,203,10,"1989-01-01","2000-01-01",22.976275,NA,126,11.0054794520548,"Gray","Unpublished","coralReef","fish","3",NA,"Abundance","individualsPerSample",1,"yes","HurricaneHugo","HurricaneMarilyn","Hurricanes","neutral",18.322,-64.688,4,"tropical","1_protected","1993-09-02","1999-09-02",1.148744926,0.1,176.71,3.359,3.139,32,27,4,-1,-16.9945205479452,0.565
"1523","FourSites","BeetsFried03","BeetsFried03","BeetsFried03_FourSites_S","S","gamma","1996-01-01",22.035175,NA,123,10,"1989-01-01","2000-01-01",22.976275,NA,126,11.0054794520548,"Gray","Unpublished","coralReef","fish","3",NA,"Abundance","individualsPerSample",1,"yes","HurricaneHugo","HurricaneMarilyn","Hurricanes","neutral",18.322,-64.688,4,"tropical","1_protected","1993-09-02","1999-09-02",0.696037566,0.1,176.71,3.097,3.139,34,27,6,-1,-16.9945205479452,-1.636
"1524","FourSites","BeetsFried03","BeetsFried03","BeetsFried03_FourSites_S","S","gamma","1997-01-01",24.250125,NA,209.5,10,"1989-01-01","2000-01-01",22.976275,NA,126,11.0054794520548,"Gray","Unpublished","coralReef","fish","3",NA,"Abundance","individualsPerSample",1,"yes","HurricaneHugo","HurricaneMarilyn","Hurricanes","neutral",18.322,-64.688,4,"tropical","1_protected","1993-09-02","1999-09-02",1.185527399,0.1,176.71,3.193,3.139,35,27,7,-1,-16.9945205479452,0.744
"1525","FourSites","BeetsFried03","BeetsFried03","BeetsFried03_FourSites_S","S","gamma","1998-01-01",23.9135,NA,205.75,10,"1989-01-01","2000-01-01",22.976275,NA,126,11.0054794520548,"Gray","Unpublished","coralReef","fish","3",NA,"Abundance","individualsPerSample",1,"yes","HurricaneHugo","HurricaneMarilyn","Hurricanes","neutral",18.322,-64.688,4,"tropical","1_protected","1993-09-02","1999-09-02",1.1643067415,0.1,176.71,3.179,3.139,36,27,8,-1,-16.9945205479452,0.641
"1526","FourSites","BeetsFried03","BeetsFried03","BeetsFried03_FourSites_S","S","gamma","1999-01-01",25.244825,NA,198,10,"1989-01-01","2000-01-01",22.976275,NA,126,11.0054794520548,"Gray","Unpublished","coralReef","fish","3",NA,"Abundance","individualsPerSample",1,"yes","HurricaneHugo","HurricaneMarilyn","Hurricanes","neutral",18.322,-64.688,4,"tropical","1_protected","1993-09-02","1999-09-02",1.120450716,0.1,176.71,3.233,3.139,37,27,9,-1,-16.9945205479452,0.428
"1527","FourSites","BeetsFried03","BeetsFried03","BeetsFried03_FourSites_S","S","gamma","2000-01-01",22.8462,NA,167,10,"1989-01-01","2000-01-01",22.976275,NA,126,11.0054794520548,"Gray","Unpublished","coralReef","fish","3",NA,"Abundance","individualsPerSample",1,"yes","HurricaneHugo","HurricaneMarilyn","Hurricanes","neutral",18.322,-64.688,4,"tropical","1_protected","1993-09-02","1999-09-02",0.945026614,0.1,176.71,3.133,3.139,38,27,10,-1,-16.9945205479452,-0.425
"325","Arrabida","Beldade","Beldade","Beldade_Arrabida_S","S","gamma","2002-01-01",16,1.66,71.29787,4,"2002-01-01","2003-01-01",16,1.66,71.29787,1,"Pub","Published","hardBottom","cryptobenthic fishes","2",NA,"Abundance","individualsPerMinute",1,"no",NA,NA,"None","none",38.457,-9.002,2,"temperate","1_protected",NA,NA,71.29787,1,1740,2.779,2.779,40,40,12,12,-27,-0.234
"326","Arrabida","Beldade","Beldade","Beldade_Arrabida_S","S","gamma","2002-04-01",21,1.69,54.98328,4,"2002-01-01","2003-01-01",16,1.66,71.29787,1,"Pub","Published","hardBottom","cryptobenthic fishes","2",NA,"Abundance","individualsPerMinute",1,"no",NA,NA,"None","none",38.457,-9.002,2,"temperate","1_protected",NA,NA,54.98328,1,1740,3.049,2.779,40.25,40,12.25,12,-27,-0.837
"327","Arrabida","Beldade","Beldade","Beldade_Arrabida_S","S","gamma","2002-10-01",18,1.88,116.86616,4,"2002-01-01","2003-01-01",16,1.66,71.29787,1,"Pub","Published","hardBottom","cryptobenthic fishes","2",NA,"Abundance","individualsPerMinute",1,"no",NA,NA,"None","none",38.457,-9.002,2,"temperate","1_protected",NA,NA,116.86616,1,1740,2.896,2.779,40.75,40,12.75,12,-27,1.45
"328","Arrabida","Beldade","Beldade","Beldade_Arrabida_S","S","gamma","2003-01-01",19,2,67.36035,4,"2002-01-01","2003-01-01",16,1.66,71.29787,1,"Pub","Published","hardBottom","cryptobenthic fishes","2",NA,"Abundance","individualsPerMinute",1,"no",NA,NA,"None","none",38.457,-9.002,2,"temperate","1_protected",NA,NA,67.36035,1,1740,2.95,2.779,41,40,13,12,-27,-0.379
"4812","Wadden15","Beukema","Beukema","Beukema_Wadden15_S","S","gamma","1970-01-01",11.54,NA,NA,40,"1970-01-01","2009-01-01",11.54,NA,NA,39.027397260274,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance",NA,0,"no","WarmingGlobal","Invasion","Warming (regional) and invasion","neutral",52.931,4.863,15,"temperate","3_estuary","1974-01-02","1986-01-02",NA,1,0.95,2.454,2.454,8,8,-20,-20,11.027397260274,NA
"4813","Wadden15","Beukema","Beukema","Beukema_Wadden15_S","S","gamma","1971-01-01",12.64,NA,NA,40,"1970-01-01","2009-01-01",11.54,NA,NA,39.027397260274,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance",NA,0,"no","WarmingGlobal","Invasion","Warming (regional) and invasion","neutral",52.931,4.863,15,"temperate","3_estuary","1974-01-02","1986-01-02",NA,1,0.95,2.545,2.454,9,8,-19,-20,11.027397260274,NA
"4814","Wadden15","Beukema","Beukema","Beukema_Wadden15_S","S","gamma","1972-01-01",11.96,NA,NA,40,"1970-01-01","2009-01-01",11.54,NA,NA,39.027397260274,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance",NA,0,"no","WarmingGlobal","Invasion","Warming (regional) and invasion","neutral",52.931,4.863,15,"temperate","3_estuary","1974-01-02","1986-01-02",NA,1,0.95,2.49,2.454,10,8,-18,-20,11.027397260274,NA
"4815","Wadden15","Beukema","Beukema","Beukema_Wadden15_S","S","gamma","1973-01-01",13.76,NA,NA,40,"1970-01-01","2009-01-01",11.54,NA,NA,39.027397260274,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance",NA,0,"no","WarmingGlobal","Invasion","Warming (regional) and invasion","neutral",52.931,4.863,15,"temperate","3_estuary","1974-01-02","1986-01-02",NA,1,0.95,2.629,2.454,11,8,-17,-20,11.027397260274,NA
"4816","Wadden15","Beukema","Beukema","Beukema_Wadden15_S","S","gamma","1974-01-01",14.42,NA,NA,40,"1970-01-01","2009-01-01",11.54,NA,NA,39.027397260274,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance",NA,0,"no","WarmingGlobal","Invasion","Warming (regional) and invasion","neutral",52.931,4.863,15,"temperate","3_estuary","1974-01-02","1986-01-02",NA,1,0.95,2.676,2.454,12,8,-16,-20,11.027397260274,NA
"4817","Wadden15","Beukema","Beukema","Beukema_Wadden15_S","S","gamma","1975-01-01",14.59,NA,NA,40,"1970-01-01","2009-01-01",11.54,NA,NA,39.027397260274,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance",NA,0,"no","WarmingGlobal","Invasion","Warming (regional) and invasion","neutral",52.931,4.863,15,"temperate","3_estuary","1974-01-02","1986-01-02",NA,1,0.95,2.687,2.454,13,8,-15,-20,11.027397260274,NA
"4818","Wadden15","Beukema","Beukema","Beukema_Wadden15_S","S","gamma","1976-01-01",12.56,NA,NA,40,"1970-01-01","2009-01-01",11.54,NA,NA,39.027397260274,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance",NA,0,"no","WarmingGlobal","Invasion","Warming (regional) and invasion","neutral",52.931,4.863,15,"temperate","3_estuary","1974-01-02","1986-01-02",NA,1,0.95,2.538,2.454,14,8,-14,-20,11.027397260274,NA
"4819","Wadden15","Beukema","Beukema","Beukema_Wadden15_S","S","gamma","1977-01-01",14.09,NA,NA,40,"1970-01-01","2009-01-01",11.54,NA,NA,39.027397260274,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance",NA,0,"no","WarmingGlobal","Invasion","Warming (regional) and invasion","neutral",52.931,4.863,15,"temperate","3_estuary","1974-01-02","1986-01-02",NA,1,0.95,2.653,2.454,15,8,-13,-20,11.027397260274,NA
"4820","Wadden15","Beukema","Beukema","Beukema_Wadden15_S","S","gamma","1978-01-01",14.26,NA,NA,40,"1970-01-01","2009-01-01",11.54,NA,NA,39.027397260274,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance",NA,0,"no","WarmingGlobal","Invasion","Warming (regional) and invasion","neutral",52.931,4.863,15,"temperate","3_estuary","1974-01-02","1986-01-02",NA,1,0.95,2.664,2.454,16,8,-12,-20,11.027397260274,NA
"4821","Wadden15","Beukema","Beukema","Beukema_Wadden15_S","S","gamma","1979-01-01",12.42,NA,NA,40,"1970-01-01","2009-01-01",11.54,NA,NA,39.027397260274,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance",NA,0,"no","WarmingGlobal","Invasion","Warming (regional) and invasion","neutral",52.931,4.863,15,"temperate","3_estuary","1974-01-02","1986-01-02",NA,1,0.95,2.527,2.454,17,8,-11,-20,11.027397260274,NA
"4822","Wadden15","Beukema","Beukema","Beukema_Wadden15_S","S","gamma","1980-01-01",15,NA,NA,40,"1970-01-01","2009-01-01",11.54,NA,NA,39.027397260274,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance",NA,0,"no","WarmingGlobal","Invasion","Warming (regional) and invasion","neutral",52.931,4.863,15,"temperate","3_estuary","1974-01-02","1986-01-02",NA,1,0.95,2.715,2.454,18,8,-10,-20,11.027397260274,NA
"4823","Wadden15","Beukema","Beukema","Beukema_Wadden15_S","S","gamma","1981-01-01",15.74,NA,NA,40,"1970-01-01","2009-01-01",11.54,NA,NA,39.027397260274,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance",NA,0,"no","WarmingGlobal","Invasion","Warming (regional) and invasion","neutral",52.931,4.863,15,"temperate","3_estuary","1974-01-02","1986-01-02",NA,1,0.95,2.763,2.454,19,8,-9,-20,11.027397260274,NA
"4824","Wadden15","Beukema","Beukema","Beukema_Wadden15_S","S","gamma","1982-01-01",13.06,NA,NA,40,"1970-01-01","2009-01-01",11.54,NA,NA,39.027397260274,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance",NA,0,"no","WarmingGlobal","Invasion","Warming (regional) and invasion","neutral",52.931,4.863,15,"temperate","3_estuary","1974-01-02","1986-01-02",NA,1,0.95,2.577,2.454,20,8,-8,-20,11.027397260274,NA
"4825","Wadden15","Beukema","Beukema","Beukema_Wadden15_S","S","gamma","1983-01-01",14.81,NA,NA,40,"1970-01-01","2009-01-01",11.54,NA,NA,39.027397260274,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance",NA,0,"no","WarmingGlobal","Invasion","Warming (regional) and invasion","neutral",52.931,4.863,15,"temperate","3_estuary","1974-01-02","1986-01-02",NA,1,0.95,2.702,2.454,21,8,-7,-20,11.027397260274,NA
"4826","Wadden15","Beukema","Beukema","Beukema_Wadden15_S","S","gamma","1984-01-01",14.29,NA,NA,40,"1970-01-01","2009-01-01",11.54,NA,NA,39.027397260274,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance",NA,0,"no","WarmingGlobal","Invasion","Warming (regional) and invasion","neutral",52.931,4.863,15,"temperate","3_estuary","1974-01-02","1986-01-02",NA,1,0.95,2.667,2.454,22,8,-6,-20,11.027397260274,NA
"4827","Wadden15","Beukema","Beukema","Beukema_Wadden15_S","S","gamma","1985-01-01",14.29,NA,NA,40,"1970-01-01","2009-01-01",11.54,NA,NA,39.027397260274,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance",NA,0,"no","WarmingGlobal","Invasion","Warming (regional) and invasion","neutral",52.931,4.863,15,"temperate","3_estuary","1974-01-02","1986-01-02",NA,1,0.95,2.667,2.454,23,8,-5,-20,11.027397260274,NA
"4828","Wadden15","Beukema","Beukema","Beukema_Wadden15_S","S","gamma","1986-01-01",14.45,NA,NA,40,"1970-01-01","2009-01-01",11.54,NA,NA,39.027397260274,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance",NA,0,"no","WarmingGlobal","Invasion","Warming (regional) and invasion","neutral",52.931,4.863,15,"temperate","3_estuary","1974-01-02","1986-01-02",NA,1,0.95,2.678,2.454,24,8,-4,-20,11.027397260274,NA
"4829","Wadden15","Beukema","Beukema","Beukema_Wadden15_S","S","gamma","1987-01-01",13.22,NA,NA,40,"1970-01-01","2009-01-01",11.54,NA,NA,39.027397260274,"Pub","Published","softBottom","benthic invertebrates","2",NA,"Abundance",NA,0,"no","WarmingGlobal","Invasion","Warming (regional) and invasion","neutral",52.931,4.863,15,"temperate","3_estuary","1974-01-02","1986-01-02",NA,1,0.95,2.589,2.454,25,8,-3,-20,11.027397260274,NA
