"","Database","CitationID","StudyID","Site","Latitude","Longitude","DepthElevation","Day","Month","Year","Genus","Species","ObsEventID","ObsID","RepeatType","Treatment","Value","ValueType","ValueUnits"
"112","Elahi","Beukema","Beukema","Wadden15",52.931,4.863,NA,1,1,1987,NA,NA,"Beukema_Wadden15_52.931_4.863_NA_1987_1_1","Beukema_Wadden15_52.931_4.863_NA","semi-permanent",NA,13.22,"richness",NA
"113","Elahi","Beukema","Beukema","Wadden15",52.931,4.863,NA,1,1,1988,NA,NA,"Beukema_Wadden15_52.931_4.863_NA_1988_1_1","Beukema_Wadden15_52.931_4.863_NA","semi-permanent",NA,16.81,"richness",NA
"114","Elahi","Beukema","Beukema","Wadden15",52.931,4.863,NA,1,1,1989,NA,NA,"Beukema_Wadden15_52.931_4.863_NA_1989_1_1","Beukema_Wadden15_52.931_4.863_NA","semi-permanent",NA,16.78,"richness",NA
"115","Elahi","Beukema","Beukema","Wadden15",52.931,4.863,NA,1,1,1990,NA,NA,"Beukema_Wadden15_52.931_4.863_NA_1990_1_1","Beukema_Wadden15_52.931_4.863_NA","semi-permanent",NA,16.73,"richness",NA
"116","Elahi","Beukema","Beukema","Wadden15",52.931,4.863,NA,1,1,1991,NA,NA,"Beukema_Wadden15_52.931_4.863_NA_1991_1_1","Beukema_Wadden15_52.931_4.863_NA","semi-permanent",NA,11.96,"richness",NA
"117","Elahi","Beukema","Beukema","Wadden15",52.931,4.863,NA,1,1,1992,NA,NA,"Beukema_Wadden15_52.931_4.863_NA_1992_1_1","Beukema_Wadden15_52.931_4.863_NA","semi-permanent",NA,18.32,"richness",NA
"118","Elahi","Beukema","Beukema","Wadden15",52.931,4.863,NA,1,1,1993,NA,NA,"Beukema_Wadden15_52.931_4.863_NA_1993_1_1","Beukema_Wadden15_52.931_4.863_NA","semi-permanent",NA,15.88,"richness",NA
"119","Elahi","Beukema","Beukema","Wadden15",52.931,4.863,NA,1,1,1994,NA,NA,"Beukema_Wadden15_52.931_4.863_NA_1994_1_1","Beukema_Wadden15_52.931_4.863_NA","semi-permanent",NA,15,"richness",NA
"120","Elahi","Beukema","Beukema","Wadden15",52.931,4.863,NA,1,1,1995,NA,NA,"Beukema_Wadden15_52.931_4.863_NA_1995_1_1","Beukema_Wadden15_52.931_4.863_NA","semi-permanent",NA,16.57,"richness",NA
"121","Elahi","Beukema","Beukema","Wadden15",52.931,4.863,NA,1,1,1996,NA,NA,"Beukema_Wadden15_52.931_4.863_NA_1996_1_1","Beukema_Wadden15_52.931_4.863_NA","semi-permanent",NA,11.69,"richness",NA
"122","Elahi","Beukema","Beukema","Wadden15",52.931,4.863,NA,1,1,1997,NA,NA,"Beukema_Wadden15_52.931_4.863_NA_1997_1_1","Beukema_Wadden15_52.931_4.863_NA","semi-permanent",NA,14.65,"richness",NA
"123","Elahi","Beukema","Beukema","Wadden15",52.931,4.863,NA,1,1,1998,NA,NA,"Beukema_Wadden15_52.931_4.863_NA_1998_1_1","Beukema_Wadden15_52.931_4.863_NA","semi-permanent",NA,16.16,"richness",NA
"124","Elahi","Beukema","Beukema","Wadden15",52.931,4.863,NA,1,1,1999,NA,NA,"Beukema_Wadden15_52.931_4.863_NA_1999_1_1","Beukema_Wadden15_52.931_4.863_NA","semi-permanent",NA,15.75,"richness",NA
"125","Elahi","Beukema","Beukema","Wadden15",52.931,4.863,NA,1,1,2000,NA,NA,"Beukema_Wadden15_52.931_4.863_NA_2000_1_1","Beukema_Wadden15_52.931_4.863_NA","semi-permanent",NA,16.73,"richness",NA
"126","Elahi","Beukema","Beukema","Wadden15",52.931,4.863,NA,1,1,2001,NA,NA,"Beukema_Wadden15_52.931_4.863_NA_2001_1_1","Beukema_Wadden15_52.931_4.863_NA","semi-permanent",NA,17.53,"richness",NA
"127","Elahi","Beukema","Beukema","Wadden15",52.931,4.863,NA,1,1,2002,NA,NA,"Beukema_Wadden15_52.931_4.863_NA_2002_1_1","Beukema_Wadden15_52.931_4.863_NA","semi-permanent",NA,18.07,"richness",NA
"128","Elahi","Beukema","Beukema","Wadden15",52.931,4.863,NA,1,1,2003,NA,NA,"Beukema_Wadden15_52.931_4.863_NA_2003_1_1","Beukema_Wadden15_52.931_4.863_NA","semi-permanent",NA,14.87,"richness",NA
"129","Elahi","Beukema","Beukema","Wadden15",52.931,4.863,NA,1,1,2004,NA,NA,"Beukema_Wadden15_52.931_4.863_NA_2004_1_1","Beukema_Wadden15_52.931_4.863_NA","semi-permanent",NA,19.14,"richness",NA
"130","Elahi","Beukema","Beukema","Wadden15",52.931,4.863,NA,1,1,2005,NA,NA,"Beukema_Wadden15_52.931_4.863_NA_2005_1_1","Beukema_Wadden15_52.931_4.863_NA","semi-permanent",NA,17.66,"richness",NA
"131","Elahi","Beukema","Beukema","Wadden15",52.931,4.863,NA,1,1,2006,NA,NA,"Beukema_Wadden15_52.931_4.863_NA_2006_1_1","Beukema_Wadden15_52.931_4.863_NA","semi-permanent",NA,18.6,"richness",NA
"132","Elahi","Beukema","Beukema","Wadden15",52.931,4.863,NA,1,1,2007,NA,NA,"Beukema_Wadden15_52.931_4.863_NA_2007_1_1","Beukema_Wadden15_52.931_4.863_NA","semi-permanent",NA,17.69,"richness",NA
"133","Elahi","Beukema","Beukema","Wadden15",52.931,4.863,NA,1,1,2008,NA,NA,"Beukema_Wadden15_52.931_4.863_NA_2008_1_1","Beukema_Wadden15_52.931_4.863_NA","semi-permanent",NA,18.65,"richness",NA
"134","Elahi","Beukema","Beukema","Wadden15",52.931,4.863,NA,1,1,2009,NA,NA,"Beukema_Wadden15_52.931_4.863_NA_2009_1_1","Beukema_Wadden15_52.931_4.863_NA","semi-permanent",NA,17.58,"richness",NA
"135","Elahi","BIOMON","BIOMON","coastal",52.335,4.447,NA,1,4,1986,NA,NA,"BIOMON_coastal_52.335_4.447_NA_1986_4_1","BIOMON_coastal_52.335_4.447_NA","semi-permanent",NA,14.1477,"richness",NA
"136","Elahi","BIOMON","BIOMON","coastal",52.335,4.447,NA,1,5,1989,NA,NA,"BIOMON_coastal_52.335_4.447_NA_1989_5_1","BIOMON_coastal_52.335_4.447_NA","semi-permanent",NA,24.0705,"richness",NA
"137","Elahi","BIOMON","BIOMON","coastal",52.335,4.447,NA,1,6,1990,NA,NA,"BIOMON_coastal_52.335_4.447_NA_1990_6_1","BIOMON_coastal_52.335_4.447_NA","semi-permanent",NA,23.9834,"richness",NA
"138","Elahi","BIOMON","BIOMON","coastal",52.335,4.447,NA,1,7,1991,NA,NA,"BIOMON_coastal_52.335_4.447_NA_1991_7_1","BIOMON_coastal_52.335_4.447_NA","semi-permanent",NA,12.0622,"richness",NA
"139","Elahi","BIOMON","BIOMON","coastal",52.335,4.447,NA,1,8,1992,NA,NA,"BIOMON_coastal_52.335_4.447_NA_1992_8_1","BIOMON_coastal_52.335_4.447_NA","semi-permanent",NA,13.0512,"richness",NA
"140","Elahi","BIOMON","BIOMON","coastal",52.335,4.447,NA,1,9,1993,NA,NA,"BIOMON_coastal_52.335_4.447_NA_1993_9_1","BIOMON_coastal_52.335_4.447_NA","semi-permanent",NA,14.2055,"richness",NA
"141","Elahi","BIOMON","BIOMON","coastal",52.335,4.447,NA,1,10,1994,NA,NA,"BIOMON_coastal_52.335_4.447_NA_1994_10_1","BIOMON_coastal_52.335_4.447_NA","semi-permanent",NA,13.0428,"richness",NA
"142","Elahi","BIOMON","BIOMON","coastal",52.335,4.447,NA,1,11,1995,NA,NA,"BIOMON_coastal_52.335_4.447_NA_1995_11_1","BIOMON_coastal_52.335_4.447_NA","semi-permanent",NA,18.1696,"richness",NA
"143","Elahi","BIOMON","BIOMON","coastal",52.335,4.447,NA,1,2,1996,NA,NA,"BIOMON_coastal_52.335_4.447_NA_1996_2_1","BIOMON_coastal_52.335_4.447_NA","semi-permanent",NA,19.076,"richness",NA
"144","Elahi","BIOMON","BIOMON","coastal",52.335,4.447,NA,1,3,1997,NA,NA,"BIOMON_coastal_52.335_4.447_NA_1997_3_1","BIOMON_coastal_52.335_4.447_NA","semi-permanent",NA,7.9821,"richness",NA
"145","Elahi","BIOMON","BIOMON","coastal",52.335,4.447,NA,1,4,1998,NA,NA,"BIOMON_coastal_52.335_4.447_NA_1998_4_1","BIOMON_coastal_52.335_4.447_NA","semi-permanent",NA,11.04,"richness",NA
"146","Elahi","BIOMON","BIOMON","coastal",52.335,4.447,NA,1,5,1999,NA,NA,"BIOMON_coastal_52.335_4.447_NA_1999_5_1","BIOMON_coastal_52.335_4.447_NA","semi-permanent",NA,15.0911,"richness",NA
"147","Elahi","BIOMON","BIOMON","coastal",52.335,4.447,NA,1,6,2000,NA,NA,"BIOMON_coastal_52.335_4.447_NA_2000_6_1","BIOMON_coastal_52.335_4.447_NA","semi-permanent",NA,13.1835,"richness",NA
"148","Elahi","BIOMON","BIOMON","coastal",52.335,4.447,NA,1,7,2001,NA,NA,"BIOMON_coastal_52.335_4.447_NA_2001_7_1","BIOMON_coastal_52.335_4.447_NA","semi-permanent",NA,17.4,"richness",NA
"149","Elahi","BIOMON","BIOMON","coastal",52.335,4.447,NA,1,8,2002,NA,NA,"BIOMON_coastal_52.335_4.447_NA_2002_8_1","BIOMON_coastal_52.335_4.447_NA","semi-permanent",NA,17.1476,"richness",NA
"150","Elahi","BIOMON","BIOMON","coastal",52.335,4.447,NA,1,9,2003,NA,NA,"BIOMON_coastal_52.335_4.447_NA_2003_9_1","BIOMON_coastal_52.335_4.447_NA","semi-permanent",NA,16.1505,"richness",NA
"151","Elahi","BIOMON","BIOMON","coastal",52.335,4.447,NA,1,10,2004,NA,NA,"BIOMON_coastal_52.335_4.447_NA_2004_10_1","BIOMON_coastal_52.335_4.447_NA","semi-permanent",NA,16.8082,"richness",NA
"152","Elahi","BIOMON","BIOMON","coastal",52.335,4.447,NA,1,11,2005,NA,NA,"BIOMON_coastal_52.335_4.447_NA_2005_11_1","BIOMON_coastal_52.335_4.447_NA","semi-permanent",NA,13.742,"richness",NA
"153","Elahi","BIOMON","BIOMON","Dogger Bank",55.12,3.366,NA,1,1,1986,NA,NA,"BIOMON_Dogger Bank_55.12_3.366_NA_1986_1_1","BIOMON_Dogger Bank_55.12_3.366_NA","semi-permanent",NA,32.9661,"richness",NA
"154","Elahi","BIOMON","BIOMON","Dogger Bank",55.12,3.366,NA,1,1,1990,NA,NA,"BIOMON_Dogger Bank_55.12_3.366_NA_1990_1_1","BIOMON_Dogger Bank_55.12_3.366_NA","semi-permanent",NA,22.1186,"richness",NA
"155","Elahi","BIOMON","BIOMON","Dogger Bank",55.12,3.366,NA,1,1,1991,NA,NA,"BIOMON_Dogger Bank_55.12_3.366_NA_1991_1_1","BIOMON_Dogger Bank_55.12_3.366_NA","semi-permanent",NA,31.2711,"richness",NA
"156","Elahi","BIOMON","BIOMON","Dogger Bank",55.12,3.366,NA,1,1,1992,NA,NA,"BIOMON_Dogger Bank_55.12_3.366_NA_1992_1_1","BIOMON_Dogger Bank_55.12_3.366_NA","semi-permanent",NA,29.0678,"richness",NA
"157","Elahi","BIOMON","BIOMON","Dogger Bank",55.12,3.366,NA,1,1,1993,NA,NA,"BIOMON_Dogger Bank_55.12_3.366_NA_1993_1_1","BIOMON_Dogger Bank_55.12_3.366_NA","semi-permanent",NA,38.8136,"richness",NA
"158","Elahi","BIOMON","BIOMON","Dogger Bank",55.12,3.366,NA,1,1,1994,NA,NA,"BIOMON_Dogger Bank_55.12_3.366_NA_1994_1_1","BIOMON_Dogger Bank_55.12_3.366_NA","semi-permanent",NA,38.2203,"richness",NA
"159","Elahi","BIOMON","BIOMON","Dogger Bank",55.12,3.366,NA,1,1,1995,NA,NA,"BIOMON_Dogger Bank_55.12_3.366_NA_1995_1_1","BIOMON_Dogger Bank_55.12_3.366_NA","semi-permanent",NA,32.4612,"richness",NA
"160","Elahi","BIOMON","BIOMON","Dogger Bank",55.12,3.366,NA,1,1,1996,NA,NA,"BIOMON_Dogger Bank_55.12_3.366_NA_1996_1_1","BIOMON_Dogger Bank_55.12_3.366_NA","semi-permanent",NA,27.1186,"richness",NA
"161","Elahi","BIOMON","BIOMON","Dogger Bank",55.12,3.366,NA,1,1,1997,NA,NA,"BIOMON_Dogger Bank_55.12_3.366_NA_1997_1_1","BIOMON_Dogger Bank_55.12_3.366_NA","semi-permanent",NA,31.8643,"richness",NA
"162","Elahi","BIOMON","BIOMON","Dogger Bank",55.12,3.366,NA,1,1,1998,NA,NA,"BIOMON_Dogger Bank_55.12_3.366_NA_1998_1_1","BIOMON_Dogger Bank_55.12_3.366_NA","semi-permanent",NA,29.7458,"richness",NA
"163","Elahi","BIOMON","BIOMON","Dogger Bank",55.12,3.366,NA,1,1,1999,NA,NA,"BIOMON_Dogger Bank_55.12_3.366_NA_1999_1_1","BIOMON_Dogger Bank_55.12_3.366_NA","semi-permanent",NA,36.0169,"richness",NA
"164","Elahi","BIOMON","BIOMON","Dogger Bank",55.12,3.366,NA,1,1,2000,NA,NA,"BIOMON_Dogger Bank_55.12_3.366_NA_2000_1_1","BIOMON_Dogger Bank_55.12_3.366_NA","semi-permanent",NA,34.2373,"richness",NA
"165","Elahi","BIOMON","BIOMON","Dogger Bank",55.12,3.366,NA,1,1,2001,NA,NA,"BIOMON_Dogger Bank_55.12_3.366_NA_2001_1_1","BIOMON_Dogger Bank_55.12_3.366_NA","semi-permanent",NA,35.5932,"richness",NA
"166","Elahi","BIOMON","BIOMON","Dogger Bank",55.12,3.366,NA,1,1,2002,NA,NA,"BIOMON_Dogger Bank_55.12_3.366_NA_2002_1_1","BIOMON_Dogger Bank_55.12_3.366_NA","semi-permanent",NA,31.8643,"richness",NA
"167","Elahi","BIOMON","BIOMON","Dogger Bank",55.12,3.366,NA,1,1,2003,NA,NA,"BIOMON_Dogger Bank_55.12_3.366_NA_2003_1_1","BIOMON_Dogger Bank_55.12_3.366_NA","semi-permanent",NA,35.2542,"richness",NA
"168","Elahi","BIOMON","BIOMON","Dogger Bank",55.12,3.366,NA,1,1,2004,NA,NA,"BIOMON_Dogger Bank_55.12_3.366_NA_2004_1_1","BIOMON_Dogger Bank_55.12_3.366_NA","semi-permanent",NA,29.2373,"richness",NA
"169","Elahi","BIOMON","BIOMON","Dogger Bank",55.12,3.366,NA,1,1,2005,NA,NA,"BIOMON_Dogger Bank_55.12_3.366_NA_2005_1_1","BIOMON_Dogger Bank_55.12_3.366_NA","semi-permanent",NA,33.2203,"richness",NA
"170","Elahi","BIOMON","BIOMON","offshore",52.886,3.96,NA,1,9,1986,NA,NA,"BIOMON_offshore_52.886_3.96_NA_1986_9_1","BIOMON_offshore_52.886_3.96_NA","semi-permanent",NA,11.7112,"richness",NA
"171","Elahi","BIOMON","BIOMON","offshore",52.886,3.96,NA,1,10,1988,NA,NA,"BIOMON_offshore_52.886_3.96_NA_1988_10_1","BIOMON_offshore_52.886_3.96_NA","semi-permanent",NA,10.8978,"richness",NA
"172","Elahi","BIOMON","BIOMON","offshore",52.886,3.96,NA,1,11,1989,NA,NA,"BIOMON_offshore_52.886_3.96_NA_1989_11_1","BIOMON_offshore_52.886_3.96_NA","semi-permanent",NA,20.5762,"richness",NA
"173","Elahi","BIOMON","BIOMON","offshore",52.886,3.96,NA,1,4,1990,NA,NA,"BIOMON_offshore_52.886_3.96_NA_1990_4_1","BIOMON_offshore_52.886_3.96_NA","semi-permanent",NA,11.2713,"richness",NA
"174","Elahi","BIOMON","BIOMON","offshore",52.886,3.96,NA,1,5,1991,NA,NA,"BIOMON_offshore_52.886_3.96_NA_1991_5_1","BIOMON_offshore_52.886_3.96_NA","semi-permanent",NA,16.0337,"richness",NA
"175","Elahi","BIOMON","BIOMON","offshore",52.886,3.96,NA,1,6,1992,NA,NA,"BIOMON_offshore_52.886_3.96_NA_1992_6_1","BIOMON_offshore_52.886_3.96_NA","semi-permanent",NA,16.0509,"richness",NA
"176","Elahi","BIOMON","BIOMON","offshore",52.886,3.96,NA,1,7,1993,NA,NA,"BIOMON_offshore_52.886_3.96_NA_1993_7_1","BIOMON_offshore_52.886_3.96_NA","semi-permanent",NA,16.9149,"richness",NA
"177","Elahi","BIOMON","BIOMON","offshore",52.886,3.96,NA,1,8,1994,NA,NA,"BIOMON_offshore_52.886_3.96_NA_1994_8_1","BIOMON_offshore_52.886_3.96_NA","semi-permanent",NA,17.2711,"richness",NA
"178","Elahi","BIOMON","BIOMON","offshore",52.886,3.96,NA,1,9,1995,NA,NA,"BIOMON_offshore_52.886_3.96_NA_1995_9_1","BIOMON_offshore_52.886_3.96_NA","semi-permanent",NA,19.4907,"richness",NA
"179","Elahi","BIOMON","BIOMON","offshore",52.886,3.96,NA,1,10,1996,NA,NA,"BIOMON_offshore_52.886_3.96_NA_1996_10_1","BIOMON_offshore_52.886_3.96_NA","semi-permanent",NA,15.4409,"richness",NA
"180","Elahi","BIOMON","BIOMON","offshore",52.886,3.96,NA,1,12,1997,NA,NA,"BIOMON_offshore_52.886_3.96_NA_1997_12_1","BIOMON_offshore_52.886_3.96_NA","semi-permanent",NA,16.1354,"richness",NA
"181","Elahi","BIOMON","BIOMON","offshore",52.886,3.96,NA,1,3,1998,NA,NA,"BIOMON_offshore_52.886_3.96_NA_1998_3_1","BIOMON_offshore_52.886_3.96_NA","semi-permanent",NA,16.1522,"richness",NA
"182","Elahi","BIOMON","BIOMON","offshore",52.886,3.96,NA,1,4,1999,NA,NA,"BIOMON_offshore_52.886_3.96_NA_1999_4_1","BIOMON_offshore_52.886_3.96_NA","semi-permanent",NA,14.3048,"richness",NA
"183","Elahi","BIOMON","BIOMON","offshore",52.886,3.96,NA,1,5,2000,NA,NA,"BIOMON_offshore_52.886_3.96_NA_2000_5_1","BIOMON_offshore_52.886_3.96_NA","semi-permanent",NA,15.8475,"richness",NA
"184","Elahi","BIOMON","BIOMON","offshore",52.886,3.96,NA,1,6,2001,NA,NA,"BIOMON_offshore_52.886_3.96_NA_2001_6_1","BIOMON_offshore_52.886_3.96_NA","semi-permanent",NA,17.3902,"richness",NA
"185","Elahi","BIOMON","BIOMON","offshore",52.886,3.96,NA,1,7,2002,NA,NA,"BIOMON_offshore_52.886_3.96_NA_2002_7_1","BIOMON_offshore_52.886_3.96_NA","semi-permanent",NA,19.4399,"richness",NA
"186","Elahi","BIOMON","BIOMON","offshore",52.886,3.96,NA,1,8,2003,NA,NA,"BIOMON_offshore_52.886_3.96_NA_2003_8_1","BIOMON_offshore_52.886_3.96_NA","semi-permanent",NA,17.085,"richness",NA
"187","Elahi","BIOMON","BIOMON","offshore",52.886,3.96,NA,1,9,2004,NA,NA,"BIOMON_offshore_52.886_3.96_NA_2004_9_1","BIOMON_offshore_52.886_3.96_NA","semi-permanent",NA,16.5934,"richness",NA
"188","Elahi","BIOMON","BIOMON","offshore",52.886,3.96,NA,1,11,2005,NA,NA,"BIOMON_offshore_52.886_3.96_NA_2005_11_1","BIOMON_offshore_52.886_3.96_NA","semi-permanent",NA,14.7459,"richness",NA
"189","Elahi","BIOMON","BIOMON","Oyster grounds",54.031,3.981,NA,1,1,1986,NA,NA,"BIOMON_Oyster grounds_54.031_3.981_NA_1986_1_1","BIOMON_Oyster grounds_54.031_3.981_NA","semi-permanent",NA,34.2,"richness",NA
"190","Elahi","BIOMON","BIOMON","Oyster grounds",54.031,3.981,NA,1,1,1990,NA,NA,"BIOMON_Oyster grounds_54.031_3.981_NA_1990_1_1","BIOMON_Oyster grounds_54.031_3.981_NA","semi-permanent",NA,20.3206,"richness",NA
"191","Elahi","BIOMON","BIOMON","Oyster grounds",54.031,3.981,NA,1,1,1991,NA,NA,"BIOMON_Oyster grounds_54.031_3.981_NA_1991_1_1","BIOMON_Oyster grounds_54.031_3.981_NA","semi-permanent",NA,27.2006,"richness",NA
"192","Elahi","BIOMON","BIOMON","Oyster grounds",54.031,3.981,NA,1,1,1992,NA,NA,"BIOMON_Oyster grounds_54.031_3.981_NA_1992_1_1","BIOMON_Oyster grounds_54.031_3.981_NA","semi-permanent",NA,29.0055,"richness",NA
"193","Elahi","BIOMON","BIOMON","Oyster grounds",54.031,3.981,NA,1,1,1993,NA,NA,"BIOMON_Oyster grounds_54.031_3.981_NA_1993_1_1","BIOMON_Oyster grounds_54.031_3.981_NA","semi-permanent",NA,24.5893,"richness",NA
"194","Elahi","BIOMON","BIOMON","Oyster grounds",54.031,3.981,NA,1,1,1994,NA,NA,"BIOMON_Oyster grounds_54.031_3.981_NA_1994_1_1","BIOMON_Oyster grounds_54.031_3.981_NA","semi-permanent",NA,28.1951,"richness",NA
"195","Elahi","BIOMON","BIOMON","Oyster grounds",54.031,3.981,NA,1,1,1995,NA,NA,"BIOMON_Oyster grounds_54.031_3.981_NA_1995_1_1","BIOMON_Oyster grounds_54.031_3.981_NA","semi-permanent",NA,27.0531,"richness",NA
"196","Elahi","BIOMON","BIOMON","Oyster grounds",54.031,3.981,NA,1,1,1996,NA,NA,"BIOMON_Oyster grounds_54.031_3.981_NA_1996_1_1","BIOMON_Oyster grounds_54.031_3.981_NA","semi-permanent",NA,23.292,"richness",NA
"197","Elahi","BIOMON","BIOMON","Oyster grounds",54.031,3.981,NA,1,1,1997,NA,NA,"BIOMON_Oyster grounds_54.031_3.981_NA_1997_1_1","BIOMON_Oyster grounds_54.031_3.981_NA","semi-permanent",NA,27.2251,"richness",NA
"198","Elahi","BIOMON","BIOMON","Oyster grounds",54.031,3.981,NA,1,1,1998,NA,NA,"BIOMON_Oyster grounds_54.031_3.981_NA_1998_1_1","BIOMON_Oyster grounds_54.031_3.981_NA","semi-permanent",NA,24.4459,"richness",NA
"199","Elahi","BIOMON","BIOMON","Oyster grounds",54.031,3.981,NA,1,1,1999,NA,NA,"BIOMON_Oyster grounds_54.031_3.981_NA_1999_1_1","BIOMON_Oyster grounds_54.031_3.981_NA","semi-permanent",NA,29.1978,"richness",NA
"200","Elahi","BIOMON","BIOMON","Oyster grounds",54.031,3.981,NA,1,1,2000,NA,NA,"BIOMON_Oyster grounds_54.031_3.981_NA_2000_1_1","BIOMON_Oyster grounds_54.031_3.981_NA","semi-permanent",NA,30.1842,"richness",NA
"201","Elahi","BIOMON","BIOMON","Oyster grounds",54.031,3.981,NA,1,1,2001,NA,NA,"BIOMON_Oyster grounds_54.031_3.981_NA_2001_1_1","BIOMON_Oyster grounds_54.031_3.981_NA","semi-permanent",NA,30.0245,"richness",NA
"202","Elahi","BIOMON","BIOMON","Oyster grounds",54.031,3.981,NA,1,1,2002,NA,NA,"BIOMON_Oyster grounds_54.031_3.981_NA_2002_1_1","BIOMON_Oyster grounds_54.031_3.981_NA","semi-permanent",NA,33.4666,"richness",NA
"203","Elahi","BIOMON","BIOMON","Oyster grounds",54.031,3.981,NA,1,1,2003,NA,NA,"BIOMON_Oyster grounds_54.031_3.981_NA_2003_1_1","BIOMON_Oyster grounds_54.031_3.981_NA","semi-permanent",NA,31.1788,"richness",NA
"204","Elahi","BIOMON","BIOMON","Oyster grounds",54.031,3.981,NA,1,1,2004,NA,NA,"BIOMON_Oyster grounds_54.031_3.981_NA_2004_1_1","BIOMON_Oyster grounds_54.031_3.981_NA","semi-permanent",NA,32.3288,"richness",NA
"205","Elahi","Birchenough","Birchenough","St1",55.156,-1.426,NA,1,3,1999,NA,NA,"Birchenough_St1_55.156_-1.426_NA_1999_3_1","Birchenough_St1_55.156_-1.426_NA","semi-permanent",NA,28,"richness",NA
"206","Elahi","Birchenough","Birchenough","St1",55.156,-1.426,NA,1,4,1999,NA,NA,"Birchenough_St1_55.156_-1.426_NA_1999_4_1","Birchenough_St1_55.156_-1.426_NA","semi-permanent",NA,40.93333333,"richness",NA
"207","Elahi","Birchenough","Birchenough","St1",55.156,-1.426,NA,1,12,1999,NA,NA,"Birchenough_St1_55.156_-1.426_NA_1999_12_1","Birchenough_St1_55.156_-1.426_NA","semi-permanent",NA,30,"richness",NA
"208","Elahi","Birchenough","Birchenough","St1",55.156,-1.426,NA,1,4,2000,NA,NA,"Birchenough_St1_55.156_-1.426_NA_2000_4_1","Birchenough_St1_55.156_-1.426_NA","semi-permanent",NA,30.93333333,"richness",NA
"209","Elahi","Birchenough","Birchenough","St1",55.156,-1.426,NA,1,12,2000,NA,NA,"Birchenough_St1_55.156_-1.426_NA_2000_12_1","Birchenough_St1_55.156_-1.426_NA","semi-permanent",NA,36.93333333,"richness",NA
"210","Elahi","Birchenough","Birchenough","St1",55.156,-1.426,NA,1,12,2001,NA,NA,"Birchenough_St1_55.156_-1.426_NA_2001_12_1","Birchenough_St1_55.156_-1.426_NA","semi-permanent",NA,34,"richness",NA
"211","Elahi","Birchenough","Birchenough","St2",55.144,-1.45,NA,1,3,1999,NA,NA,"Birchenough_St2_55.144_-1.45_NA_1999_3_1","Birchenough_St2_55.144_-1.45_NA","semi-permanent",NA,34,"richness",NA
"212","Elahi","Birchenough","Birchenough","St2",55.144,-1.45,NA,1,4,1999,NA,NA,"Birchenough_St2_55.144_-1.45_NA_1999_4_1","Birchenough_St2_55.144_-1.45_NA","semi-permanent",NA,44.93333333,"richness",NA
"213","Elahi","Birchenough","Birchenough","St2",55.144,-1.45,NA,1,12,1999,NA,NA,"Birchenough_St2_55.144_-1.45_NA_1999_12_1","Birchenough_St2_55.144_-1.45_NA","semi-permanent",NA,25.06666667,"richness",NA
"214","Elahi","Birchenough","Birchenough","St2",55.144,-1.45,NA,1,4,2000,NA,NA,"Birchenough_St2_55.144_-1.45_NA_2000_4_1","Birchenough_St2_55.144_-1.45_NA","semi-permanent",NA,32,"richness",NA
"215","Elahi","Birchenough","Birchenough","St2",55.144,-1.45,NA,1,12,2000,NA,NA,"Birchenough_St2_55.144_-1.45_NA_2000_12_1","Birchenough_St2_55.144_-1.45_NA","semi-permanent",NA,34.26666667,"richness",NA
"216","Elahi","Birchenough","Birchenough","St2",55.144,-1.45,NA,1,12,2001,NA,NA,"Birchenough_St2_55.144_-1.45_NA_2001_12_1","Birchenough_St2_55.144_-1.45_NA","semi-permanent",NA,34.93333333,"richness",NA
"217","Elahi","Birchenough","Birchenough","St5",55.033,-1.35,NA,1,3,1999,NA,NA,"Birchenough_St5_55.033_-1.35_NA_1999_3_1","Birchenough_St5_55.033_-1.35_NA","semi-permanent",NA,27.73333333,"richness",NA
"218","Elahi","Birchenough","Birchenough","St5",55.033,-1.35,NA,1,4,1999,NA,NA,"Birchenough_St5_55.033_-1.35_NA_1999_4_1","Birchenough_St5_55.033_-1.35_NA","semi-permanent",NA,35.86666667,"richness",NA
"219","Elahi","Birchenough","Birchenough","St5",55.033,-1.35,NA,1,12,1999,NA,NA,"Birchenough_St5_55.033_-1.35_NA_1999_12_1","Birchenough_St5_55.033_-1.35_NA","semi-permanent",NA,28.8,"richness",NA
"220","Elahi","Birchenough","Birchenough","St5",55.033,-1.35,NA,1,4,2000,NA,NA,"Birchenough_St5_55.033_-1.35_NA_2000_4_1","Birchenough_St5_55.033_-1.35_NA","semi-permanent",NA,31.73333333,"richness",NA
"221","Elahi","Birchenough","Birchenough","St5",55.033,-1.35,NA,1,12,2000,NA,NA,"Birchenough_St5_55.033_-1.35_NA_2000_12_1","Birchenough_St5_55.033_-1.35_NA","semi-permanent",NA,31.86666667,"richness",NA
"222","Elahi","Birchenough","Birchenough","St5",55.033,-1.35,NA,1,12,2001,NA,NA,"Birchenough_St5_55.033_-1.35_NA_2001_12_1","Birchenough_St5_55.033_-1.35_NA","semi-permanent",NA,30.8,"richness",NA
"223","Elahi","Birchenough","Birchenough","St7",55.011,-1.325,NA,1,3,1999,NA,NA,"Birchenough_St7_55.011_-1.325_NA_1999_3_1","Birchenough_St7_55.011_-1.325_NA","semi-permanent",NA,28.13333333,"richness",NA
